,Scenario_Full_List,Scenario,ClimateScenario,ClimateGroup,HarvestScenario,Replicate,Time,EcoregionName,NEEC,SOMTC,AGB,AG_NPPC,C_Leaf,C_FRoot,C_Wood,C_CRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3
5122,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,30, eco19,-199,18269,25523.4,461.2,742.5,564.3,11255.7,2876.4,2267.2,1044.3,23.6,9.2,30.7,6.4,171.5,2352.7,7027.1,8717.7
5123,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,30, eco20,-200.5,17241.7,23337.5,445.6,715.5,543.7,10255.1,2619.6,2018.2,940.9,22.9,8.8,30.1,6.2,158.9,1832.1,6340.3,8910.4
5124,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,30, eco21,-217.6,27087.6,24596.6,467.5,747.6,568.1,10814.9,2758.4,2155.8,1029,23.5,9.9,28.5,6.6,168.7,2812,11416.6,12690.3
5125,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco1,-197.2,9114.6,19505.1,345.9,556.5,422.9,8613.6,2196.2,1806.8,809.4,21.1,8.6,26.1,7.9,127.8,972.9,4130.4,3883.5
5126,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco2,-196.8,10678.6,19195.1,346.9,556.1,422.7,8468,2166.2,1802.1,829.2,21.2,8.6,26.2,7.8,127.4,1159.2,4440.2,4951.8
5127,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco3,-191.9,14664.2,17255.9,340.5,540.5,410.8,7571.9,1938.3,1747.7,907.2,20.5,8.3,25.5,7.6,123.8,2006.2,5785.7,6748.4
5128,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco4,-193.7,15373.9,17211.7,343.7,539.1,409.7,7552.4,1940.7,1727.9,897.8,20.6,8.2,25.8,7.5,123.5,1965,5846,7439.4
5129,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco5,-153.6,13616.3,12317.9,273.6,437,332.1,5353.8,1378.8,1312.5,769.4,16.7,6.5,21.2,6,96.3,1825.5,4888.4,6806.2
5130,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco6,-146.7,24164.4,12961.8,286.6,491.8,373.8,5601.6,1418.3,1450.4,877.9,18.4,7.3,22.6,6.7,103.6,2436.4,9455.9,12168.5
5131,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco7,-117.3,25418.7,10350.2,253.3,434.2,330,4431.6,1122.3,1253.5,831.6,16.2,6.4,20.1,5.9,90.1,2429.6,9494.9,13404.1
5132,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco8,-264.2,10253.3,27238.7,478.8,721.8,548.5,12083.6,3070.7,2252,904.3,23.4,9.4,28.7,8.3,152.8,1111,4782.9,4206.6
5133,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco9,-261.2,11270,25999.4,475.5,712.9,541.8,11509.6,2926.2,2201,939.9,23.1,9.3,28.3,8.2,149.9,1183.1,4917,5019.9
5134,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco10,-273.7,14926.3,21024.1,467.7,686,521.4,9197.4,2339,1922.1,1001,22.1,8.9,27.4,7.7,136.3,1895.5,6104.8,6789.7
5135,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco11,-293.5,16370.9,26472.3,517.6,780.7,593.3,11663.9,2959.2,2256.8,1018.5,25,10.2,30.7,8.9,157.1,1887.8,6656.2,7669.7
5136,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco12,-290.1,17356.4,22901.7,496.5,739,561.7,10026.9,2543.3,2037.8,1019.6,23.8,9.6,29.3,8.3,144.5,2198,6722,8291.9
5137,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco13,-301.8,23306.8,23487.4,499.4,755.4,574.1,10285.9,2600.2,2076.4,1017.9,24,10,29.1,8.5,146.7,2371.5,10433.1,10355.4
5138,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco14,-306,26092.4,21997,505,757.3,575.6,9583.2,2419,1983.9,1047.7,23.7,10.6,27.7,8.6,143.5,2630.9,11030.6,12287.4
5139,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco15,-318.9,8662.3,21386.1,500.9,659.7,501.4,9394.3,2399.2,1750.7,775.9,21.1,8.7,24.9,7.1,130.8,1082.4,4039.3,3409.9
5140,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco16,-330.8,12059.7,19416,507.3,673.5,511.9,8454,2151,1620.7,795.7,20.5,9.4,23.6,7.3,125.3,1401.9,4916.6,5615.9
5141,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco17,-318.7,13508.2,19475.9,514.9,682.1,518.4,8473.4,2157.8,1722.2,926.9,21.2,8.9,25.4,7.3,129.6,1608.5,5482.3,6287.9
5142,CR_CCSM_AccelHarv_Rep1,CR_CCSM_AccelHarv,CCSM,ClimateChange,AccelHarv,1,40, eco18,-353.7,16557,23798.4,581.5,794.8,604.1,10392.6,2649.6,2065.6,1000.6,24.4,10.6,28.3,8.5,152,1841.5,6203.4,8360.1
